,Produto,Preço Base,Preço Final
91,Biscoito Queijo Club Social 6 Unidades 141G,3.89,3.89
92,"Biscoito Salgado Bacon e Provolone Club Social 23,5G",3.89,3.89
93,Biscoito Marilan Salgadinho Sortido Tradicional 400G,7.78,7.78
94,Biscoito Salgado Club Social Presunto Pacote 156G,3.89,3.89
95,Biscoito Povilho Heleninha Bolinha de Queijo 180G,4.5,4.5
96,Biscoito Polvilho Heleninha Papa Ovo 250G,4.5,4.5
97,Polvilho Heleninha Palito Tradicional 180G,4.5,4.5
98,Batata Palha Tradicional Croques 100G,9.7,9.7
99,Salgadinho Doritos Queijo Nacho 48G,5.83,5.83
100,Fandangos Presunto 37G,5.0,5.0
101,Salgadinho Onda Requeijão Elma Cheetos 45G,3.49,3.49
102,Salginho Cebolitos Elma Chips 31G,3.49,3.49
103,Salgadinho de Lua Parmesão Cheetos 40G,3.49,3.49
104,Salgadinho Tubo Cheddar Cheetos 39G,3.49,3.49
105,Salgadinho de Milho Cebolitos Clássicos Elma Chips 31G,5.0,5.0
106,Batata Ruffles Original 40G,4.67,4.67
107,Salgadinhos Assado Mix de Queijo Cheetos 32G,3.49,3.49
108,Salgadinho Baconzitos 30G,3.49,3.49
109,Salgadinho Cheetos Onda Requeijão Elma Chips 37G,5.0,5.0
110,Fandangos Queijo 37G,2.32,2.32
111,Salgadinho Ama Vita Sabor Bacon Embalagem 45G,2.0,2.0
112,Snack Cheez It Provolone 65G,9.0,9.0
113,Snack Cheez It Parmesão 65G,9.0,9.0
114,Batata Palha Visconti Tradicional Pacote 140G,6.0,6.0
115,Batata Ruffles Cebola e Salsa Elma Chips 40G,4.66,4.66
116,Snack Cheddar Cheez-It Embalagem 29G,9.0,9.0
117,Batata Palha Visconti Cebola e Salsa Pacote 140G,6.0,6.0
118,Batata Palha Visconti Extra Fina Pacote 120G,6.0,6.0
119,Salgadinho Sabor Baconzitos Elma Chips 31G,5.0,5.0
