,Produto,Preço Base,Preço Final
223,Amaciante Diluído Toque Sedutor Baby Soft 2L,8.29,6.89
224,Lava Roupas em Pó Ypê Power Act Pacote 800G,14.99,14.99
225,Sabão em Barra Glicerinado Coco Ypê 180G,5.79,5.79
226,"Lava-Roupas em Pó Power Act Ypê 1,6Kg",24.59,24.59
227,"Lava Roupas em Pó Proteção Antiodor Omo 2,2Kg",34.99,27.8
228,Sabão em Barra Glicerinado Tira-Manchas Multiativo Ypê,22.9,22.9
229,Sabão em Barra Multiativo Ypê 180G,4.99,4.99
230,Amaciante Concentrado Ypê Delicado 1L,19.9,19.9
231,Amaciante Downy Sports 450Ml,12.38,12.38
232,Amaciante Alegres Encantos Amacitel 2L,8.29,8.29
233,"Tira Manchas em Gel para Roupas Coloridas Vanish Multiuso 1,5L",32.9,32.9
234,Amaciante de Roupa Concentrado Liberdade Downy Perfume Collection 450Ml,12.38,12.38
235,Lava-Roupas Líquido Roupas Íntimas & Biquínis Omo Frasco 300Ml,15.99,15.99
236,Alvejante Classic Poder 02 sem Cloro 450G,16.99,16.99
237,Sabão em Barra Glicerinado Fresh Ypê 900G,22.9,22.9
238,Sabão em Pó Ufe Coco 500G,21.9,21.9
239,Sabão em Barra Glicerinado Flores e Frutas Ypê 900G com 5Un,22.9,22.9
240,Sabonete em Barramandarina La Fruta150g,5.29,5.29
241,Sabão Glicerinado em Barra Aloe Vera Ypê 180G,4.59,4.59
242,Sabão Líquido Ypê Power Act Embalagem 1 Litro,14.69,14.69
243,Amaciante Amacitel Luxo Diversão Embalagem 2 Litros,8.29,8.29
244,Amaciante Concentrado Tradicional Fofo 1L,16.99,16.99
245,Lava-Roupas Pó Omo Proteção Antiodor Caixa 800G,17.99,17.99
246,Amaciante Fofo Azul Tradicional Embalagem 500Ml,10.79,10.79
247,Sabão Barra Glicerinado Flores e Frutas Ypê 180G,4.99,4.99
248,Amaciante Classic Violeta Embalagem 2 Litros,6.89,6.89
249,Sabão em Barra Dona Clara Glicerinado Embalagem 200G,2.39,2.39
250,Alvejante sem Cloro Classic White Embalagem 2Litro,15.79,15.79
251,Lã de Aço Bombril com 4 Unidades,2.79,1.98
252,Esponja de Aço Assolam Ypê 45G,2.19,2.19
253,Esponja Ypê Não Risca 3Un,7.99,7.99
254,Pano Multiuso Perfex Azul 5Un,11.99,11.99
255,Saco de Lixo Starlux 50L 20 Un,13.29,13.29
256,Esponja Limppano Antiaderente Embalagem 1 Un,2.95,2.95
257,Pano Multiuso Perfex Rosa 5Un,11.99,11.99
