,Produto,Preço Base,Preço Final
97,Farinha de Feijão Branco Kg,25.0,25.0
98,Farinha Quinua Kg,40.0,40.0
99,Farinha de Castanha do Pará Oner 130G,14.9,14.9
100,Farinha de Amêndoas Oner 130G,22.5,22.5
101,Fécula de Batata,15.0,15.0
102,Acido Cítrico,49.9,49.9
103,Farinha Banana Verde Kg,31.5,31.5
104,Farinha de Trigo Integral Kg,7.9,7.9
105,Linhaça Dourada,25.0,25.0
106,Chia Vida Saudável 100G,5.5,5.5
107,Quinoa em Grão Vermelha,50.0,50.0
108,Quinoa Grãos Kg,40.0,40.0
109,Fava Baunilha Un,49.9,49.9
110,Macarrão de Arroz sem Glúten Parafuso Urbano 500G,6.7,6.7
111,Macarrão Espaguete de Arroz Zero Glúten Urbano 500G,6.7,6.7
112,Macarrão de Arroz Talharim Urbano 500G,6.7,6.7
113,Macarrão Espaguete de Arroz Integral sem Glúten Urbano 500G,7.95,7.95
114,Macarrão Penne de Arroz com Ovos sem Glúten Urbano 500G,5.5,5.5
115,Macarrão de Arroz Integral Parafuso/Fusilli Urbano Embalagem 500G,9.9,9.9
116,Macarrão Penne Tivva Milho Orgânico 500G,12.9,12.9
117,Macarrão Tivva de Milho com Quinoa Fusilli 500G,12.9,12.9
118,Macarrão Tivva de Milho com Linhaça Dourada Penne 500G,12.9,12.9
119,Macarrão de Arroz Urbano Padre Nosso Pacote 500G,5.5,5.5
120,Macarrão Chi-Mifen Oriental 500G,15.25,15.25
121,Macarrão Espaguete Konjac Embalagem 270G,29.9,29.9
122,Macarrão Tivva de Milho Fusilli 500G,12.9,12.9
123,Azeite Extra Virgem Alma Lusa 500Ml,35.9,35.9
124,Azeite Sardolina Tipo Único Vidro 500Ml,29.7,29.7
125,Azeite Português Sardoliva Extra Virgem 500Ml,44.9,44.9
126,Óleo de Coco Copra Extra Virgem Sachê 15Ml,2.5,2.5
127,Azeite Sardoliva Extra Virgem Vidro 500Ml,36.9,36.9
128,Óleo de Coco Coco Show sem Sabor 500Ml,34.9,34.9
129,Óleo de Coco sem Sabor Copra 200Ml,21.9,21.9
130,Óleo de Coco sem Sabor Copra 500Ml,39.9,39.9
131,Coco Show Óleo de Coco sem Sabor 200Ml,17.9,17.9
132,Óleo de Abacate 250Ml Pazze,49.9,49.9
133,Óleo de Coco Extra Virgem Copra 200Ml,29.9,29.9
134,Oleo de Coco Ext Virgem 200Ml Coco Show Copra,21.5,21.5
135,Aceto Balsâmico Italiano Paganini 250Ml,26.99,26.99
136,Óleo de Coco Santo Óleo Extra Virgem Extraído da Película 500Ml Vidro,36.95,36.95
137,Azeite Especial Coupage Extra Virgem La Rambla Embalagem 500Ml,32.9,32.9
138,Azeite de Oliva Herdade do Esporão Extra Virgem Vidro 500Ml,59.9,59.9
139,Oleo de Coco Ext Virg 500Ml Coco Show Copra,33.9,33.9
140,Óleo Misto Pazze Girassol 250Ml,41.6,41.6
141,Azeite de Oliva Extravirgem Italiano Paganini 500Ml,29.9,29.9
142,Azeite de Oliva Extravirgem Chileno Deleyda 500Ml,54.0,54.0
143,Óleo Linhaça Dourado Ev Pazze 250Ml,34.5,34.5
