,Produto,Preço Base,Preço Final
90,Detergente Ypê Limão 500Ml,2.75,2.75
91,Detergente Líquido Azulim Neutro 500Ml,1.99,1.99
92,Detergente Limpol Maçã 500Ml,2.39,2.39
93,Detergente Limpol Limão 500Ml,2.39,2.39
94,Detergente Líquido Maçã Ypê 500Ml,2.75,2.75
95,Detergente Líquido Azulim Clear 500Ml,1.99,1.99
96,Pasta Multiuso Cristal Rosa 500G,5.25,5.25
97,Detergente Liquido Maçã Smart 500Ml,1.99,1.99
98,Naftalina Sanilar em Bolas Embalagem 50G,1.89,1.89
99,K-Othrine 30Ml,10.7,10.7
100,Inseticida Raid Multi Insetos Base Água 420Ml,13.79,12.98
101,Inseticida Raid Acqua Protec Aerosol 420Ml,13.79,12.98
102,Inseticida Raid Multi Insetos Eucalipto Oferta 420Ml,13.79,12.98
103,"Repelente Elétrico Liquido 45 Noites Aparelho e Refil Original Raid 32,9M",13.85,13.85
104,Inseticida Raid Mata Baratas Formigas Oferta 420Ml,13.79,12.98
105,Inseticida Boa Noite Original Espiral 96G,3.2,3.2
106,"Inseticida Raid 30 Noites Elétrico Refil 21,9Ml",13.19,13.19
107,Inseticida Raid Multi Insetos Citronela Oferta 420Ml,13.79,12.98
108,Repelente Elétrico Raid Pastilha Oferta Refil 12Un,4.45,4.45
109,Inseticida Aerosol Ação Total Baygon 360Ml,11.89,11.89
110,Repelente Espiral Metal Baygon com 10Un,4.9,4.9
111,Sbp Multi Inseticida Aerossol Embalagem Econômica 380Ml,10.85,10.85
112,Sbp Repelente Elétrico Líquido 45 Noites Refil 35Ml,12.49,12.49
113,Inseticida Detefon Ação Total Aerosol 300Ml,12.89,12.89
114,"Lava Roupas Limpeza Total Brilhante 1,6Kg",19.59,19.59
115,Sabão em Pó Classic Plus 2Kg,12.8,12.8
116,Sabão em Pó Omo Lavagem Perfeita 400G,9.1,9.1
117,Lava-Roupas Pó Lavagem Perfeita Omo 800G,15.89,15.89
118,Sabão em Pó Urca Maxx Sachê 1Kg,6.79,6.79
119,Lava Roupas Sanitizante em Pó Brilhante Limpeza Total 2.2Kg,26.49,21.98
120,Sabao Glic Ype Neutro 900G,14.85,13.49
121,"Tira Manchas Suprema Ultra Remoção Embalagem 1,5L",8.59,8.59
122,Lava-Roupas Líquido Omo Lavagem Perfeita Galão 3L,48.59,48.59
123,Lava Roupas em Pó Tixan Ypê Primavera 800G,14.49,14.49
124,Lava Roupas em Pó Baby Soft 2Kg,16.75,16.75
125,Sabão em Pó Classic Plus 1Kg,6.45,6.45
